,AIR_TIME,DISTANCE,origin,dest
38485,40.0,226,47,89
38486,44.0,226,89,47
38487,227.0,1546,52,25
38522,118.0,977,25,44
38523,143.0,977,44,25
38524,62.0,483,25,34
38525,73.0,483,34,25
38526,107.0,787,52,15
38527,107.0,787,15,52
38528,113.0,802,52,21
38529,98.0,802,21,52
38530,133.0,971,52,45
38531,140.0,971,45,52
38532,85.0,692,25,18
38533,101.0,692,18,25
38534,107.0,775,25,4
38535,98.0,775,4,25
38536,144.0,1179,25,72
38537,173.0,1179,72,25
38538,233.0,1546,52,25
38539,89.0,680,25,59
38540,102.0,680,59,25
38541,102.0,826,25,57
38542,121.0,826,57,25
38543,128.0,937,52,30
38544,134.0,937,30,52
38545,158.0,1214,52,75
38546,164.0,1214,75,52
38547,121.0,896,52,94
38548,118.0,896,94,52
38549,132.0,1189,52,86
38550,166.0,1189,86,52
38551,127.0,895,52,19
38552,114.0,895,19,52
38553,155.0,1066,52,56
38554,126.0,1066,56,52
38555,87.0,602,25,70
38556,78.0,602,70,25
38557,106.0,794,25,80
38558,124.0,794,80,25
38559,89.0,604,47,22
38560,84.0,604,22,47
38561,58.0,386,47,85
38562,51.0,386,85,47
38563,70.0,391,25,87
38564,58.0,391,87,25
38565,68.0,495,25,62
38566,70.0,495,62,25
38567,91.0,770,25,91
38568,111.0,770,91,25
38569,89.0,641,25,26
38570,92.0,641,26,25
38571,110.0,719,52,82
38572,90.0,719,82,52
38573,119.0,851,52,53
38574,114.0,851,53,52
38575,92.0,655,52,66
38576,95.0,655,66,52
38577,113.0,684,52,54
38578,81.0,684,54,52
38579,123.0,1015,25,37
38580,147.0,1015,37,25
38581,108.0,819,25,64
38582,106.0,819,64,25
38583,117.0,763,47,68
38584,104.0,763,68,47
38585,135.0,920,69,93
38586,117.0,920,93,69
38587,107.0,742,69,46
38588,99.0,742,46,69
38589,148.0,993,69,78
38590,131.0,993,78,69
38591,128.0,951,69,67
38592,126.0,951,67,69
38593,148.0,1085,55,30
38594,144.0,1085,30,55
38595,87.0,563,25,29
38596,81.0,563,29,25
38597,101.0,524,25,16
38598,76.0,524,16,25
38599,145.0,1053,52,92
38600,139.0,1053,92,52
38601,87.0,535,52,40
38602,73.0,535,40,52
38603,73.0,589,25,27
38604,91.0,589,27,25
38605,70.0,533,25,51
38606,82.0,533,51,25
38607,136.0,1023,25,39
38608,141.0,1023,39,25
38609,50.0,349,25,1
38610,54.0,349,1,25
38611,103.0,616,52,11
38612,78.0,616,11,52
38613,143.0,1050,52,5
38614,147.0,1050,5,52
38615,171.0,1546,25,52
38616,140.0,1011,52,14
38617,127.0,1011,14,52
38618,70.0,455,25,7
38619,67.0,455,7,25
38620,124.0,862,25,42
38621,125.0,862,42,25
38622,145.0,1121,52,12
38623,157.0,1121,12,52
38624,59.0,345,47,77
38625,52.0,345,77,47
38626,115.0,757,52,23
38627,94.0,757,23,52
38628,120.0,806,47,35
38629,136.0,806,35,47
38630,63.0,397,47,88
38631,56.0,397,88,47
38648,162.0,1476,25,24
38649,225.0,1476,24,25
38650,88.0,680,25,59
38651,108.0,680,59,25
38652,139.0,1053,52,92
38653,142.0,1053,92,52
38654,107.0,787,52,15
38655,106.0,787,15,52
38656,106.0,888,25,65
38657,146.0,888,65,25
38658,93.0,641,25,26
38659,89.0,641,26,25
38660,88.0,602,25,70
38661,73.0,602,70,25
38662,144.0,1024,52,37
38663,138.0,1024,37,52
38664,92.0,551,52,60
38665,74.0,551,60,52
38666,78.0,604,47,22
38667,95.0,604,22,47
38668,61.0,386,47,85
38669,59.0,386,85,47
38670,134.0,1154,25,21
38671,171.0,1154,21,25
38672,118.0,819,25,64
38673,103.0,819,64,25
38674,101.0,775,25,4
38675,105.0,775,4,25
38676,72.0,533,25,51
38677,84.0,533,51,25
38678,118.0,834,52,71
38679,109.0,834,71,52
38680,146.0,882,52,91
38681,120.0,882,91,52
38682,124.0,895,52,19
38683,112.0,895,19,52
38684,80.0,532,52,98
38685,73.0,532,98,52
38686,67.0,391,25,87
38687,59.0,391,87,25
38688,85.0,616,25,99
38689,93.0,616,99,25
38690,42.0,226,47,89
38691,41.0,226,89,47
38692,45.0,258,47,79
38693,45.0,258,79,47
38694,97.0,655,52,66
38695,84.0,655,66,52
38696,143.0,1073,52,2
38697,156.0,1073,2,52
38698,130.0,920,69,93
38699,121.0,920,93,69
38700,147.0,993,69,78
38701,132.0,993,78,69
38702,111.0,675,69,11
38703,83.0,675,11,69
38704,94.0,594,55,3
38705,79.0,594,3,55
38706,146.0,1024,25,83
38707,132.0,1024,83,25
38708,234.0,1546,52,25
38709,112.0,861,52,69
38710,134.0,829,52,44
38711,107.0,829,44,52
38712,138.0,1072,52,74
38713,145.0,1072,74,52
38714,91.0,628,25,47
38715,67.0,397,47,88
38716,56.0,397,88,47
38717,140.0,1096,55,49
38718,142.0,1096,49,55
38719,120.0,862,25,42
38720,114.0,862,42,25
38721,188.0,1546,25,52
38722,119.0,861,69,52
38723,143.0,1050,52,5
38724,145.0,1050,5,52
38725,142.0,991,25,68
38726,118.0,991,68,25
38727,138.0,1011,52,14
38728,133.0,1011,14,52
38729,122.0,757,52,23
38730,104.0,757,23,52
38731,138.0,957,52,28
38732,130.0,957,28,52
38733,79.0,534,52,76
38734,75.0,534,76,52
38735,100.0,794,25,80
38736,106.0,794,80,25
38737,79.0,628,47,25
38738,138.0,967,25,84
38739,113.0,967,84,25
38740,131.0,950,52,49
38741,128.0,950,49,52
38742,152.0,1214,52,75
38743,157.0,1214,75,52
38744,113.0,806,47,35
38745,104.0,806,35,47
38746,124.0,862,25,48
38747,108.0,862,48,25
38828,124.0,853,25,79
38829,100.0,853,79,25
38830,143.0,1024,25,83
38831,124.0,1024,83,25
38832,85.0,680,25,59
38833,112.0,680,59,25
38834,95.0,602,25,70
38835,81.0,602,70,25
38836,188.0,1709,25,55
38837,120.0,819,25,64
38838,97.0,819,64,25
38839,94.0,616,52,11
38840,81.0,616,11,52
38841,232.0,1546,52,25
38842,119.0,844,25,32
38843,98.0,844,32,25
38844,150.0,896,52,94
38845,150.0,896,94,52
38846,136.0,1189,52,86
38847,163.0,1189,86,52
38848,92.0,770,25,91
38849,121.0,770,91,25
38850,84.0,641,25,26
38851,94.0,641,26,25
38852,65.0,391,25,87
38853,64.0,391,87,25
38854,173.0,1558,25,69
38855,223.0,1558,69,25
38856,126.0,971,52,45
38857,151.0,971,45,52
38858,139.0,967,25,84
38859,117.0,967,84,25
38860,94.0,404,52,3
38861,95.0,666,3,69
38862,108.0,666,69,3
38863,64.0,404,3,52
38864,68.0,589,25,27
38865,96.0,589,27,25
38866,67.0,533,25,51
38867,87.0,533,51,25
38868,169.0,1546,25,52
38869,82.0,628,47,25
38870,144.0,1085,55,30
38871,177.0,1085,30,55
38872,246.0,1709,55,25
38873,151.0,1066,52,56
38874,135.0,1066,56,52
38875,57.0,472,25,63
38876,80.0,472,63,25
38877,104.0,775,25,4
38878,110.0,775,4,25
38879,107.0,977,25,44
38880,142.0,977,44,25
38881,106.0,862,25,42
38882,125.0,862,42,25
38883,125.0,862,25,48
38884,104.0,862,48,25
38885,93.0,628,25,47
38886,161.0,1476,25,24
38887,217.0,1476,24,25
38888,160.0,1546,25,52
38889,236.0,1546,52,25
38890,153.0,1476,25,24
38891,223.0,1476,24,25
38892,182.0,1546,25,52
38893,234.0,1546,52,25
38894,247.0,1709,55,25
38895,94.0,628,25,47
38896,134.0,991,25,68
38897,125.0,991,68,25
38898,125.0,853,25,79
38899,102.0,853,79,25
38900,137.0,1024,25,83
38901,126.0,1024,83,25
38902,70.0,589,25,27
38903,97.0,589,27,25
38904,99.0,775,25,4
38905,114.0,775,4,25
38906,109.0,757,52,23
38907,99.0,757,23,52
38908,78.0,628,47,25
38909,99.0,794,25,80
38910,113.0,794,80,25
38911,67.0,397,47,88
38912,61.0,397,88,47
38913,118.0,895,52,19
38914,123.0,895,19,52
38915,150.0,920,69,93
38916,112.0,920,93,69
38917,152.0,993,69,78
38918,120.0,993,78,69
38919,157.0,1476,25,24
38920,227.0,1476,24,25
38921,231.0,1546,52,25
38922,191.0,1709,25,55
38923,120.0,819,25,64
38924,96.0,819,64,25
38925,81.0,641,25,26
38926,101.0,641,26,25
38927,110.0,862,25,42
38928,128.0,862,42,25
38929,104.0,602,25,70
38930,71.0,602,70,25
38931,106.0,861,52,69
38932,136.0,861,69,52
38933,165.0,1546,25,52
38934,168.0,1558,25,69
38935,239.0,1558,69,25
38936,128.0,862,25,48
38937,106.0,862,48,25
38938,129.0,1005,65,52
38939,32.0,104,52,90
38940,148.0,1050,90,65
38941,127.0,1050,52,5
38942,155.0,1050,5,52
38943,64.0,391,25,87
38944,57.0,391,87,25
38945,140.0,967,25,84
38946,113.0,967,84,25
38947,89.0,770,25,91
38948,123.0,770,91,25
38949,85.0,641,25,26
38950,98.0,641,26,25
38951,109.0,977,25,44
38952,149.0,977,44,25
38953,130.0,991,25,68
38954,127.0,991,68,25
38955,118.0,819,25,64
38956,102.0,819,64,25
38957,229.0,1546,52,25
38958,68.0,391,25,87
38959,54.0,391,87,25
38960,68.0,533,25,51
38961,91.0,533,51,25
38962,122.0,862,25,48
38963,109.0,862,48,25
38964,103.0,888,25,65
38965,130.0,888,65,25
38966,161.0,1066,52,56
38967,127.0,1066,56,52
38968,90.0,628,25,47
38969,63.0,472,25,63
38970,74.0,472,63,25
38971,104.0,775,25,4
38972,114.0,775,4,25
38973,94.0,602,25,70
38974,77.0,602,70,25
38975,123.0,1062,25,60
38976,30.0,187,60,72
38977,180.0,1179,72,25
38978,133.0,967,25,84
38979,123.0,967,84,25
38980,106.0,794,25,80
38981,111.0,794,80,25
38982,148.0,993,69,78
38983,131.0,993,78,69
38984,139.0,920,69,93
38985,125.0,920,93,69
38986,150.0,1085,55,30
38987,153.0,1085,30,55
38988,170.0,1546,25,52
38989,118.0,896,52,94
38990,133.0,896,94,52
38991,142.0,1050,52,5
38992,153.0,1050,5,52
38993,148.0,1476,25,24
38994,221.0,1476,24,25
38995,118.0,757,52,23
38996,97.0,757,23,52
38997,79.0,628,47,25
38998,104.0,616,52,11
38999,77.0,616,11,52
39000,129.0,895,52,19
39001,121.0,895,19,52
39002,130.0,971,52,45
39003,144.0,971,45,52
39004,68.0,404,52,3
39005,85.0,666,3,69
39006,106.0,666,69,3
39007,59.0,404,3,52
39008,92.0,551,52,60
39009,76.0,551,60,52
39010,124.0,1005,65,52
39011,135.0,1189,52,86
39012,164.0,1189,86,52
39013,89.0,680,25,59
39014,94.0,680,59,25
39015,111.0,862,25,42
39016,124.0,862,42,25
39017,25.0,104,52,90
39018,152.0,1050,90,65
39019,63.0,397,47,88
39020,58.0,397,88,47
39021,122.0,853,25,79
39022,104.0,853,79,25
39023,140.0,1024,25,83
39024,126.0,1024,83,25
39027,235.0,1546,52,25
39028,149.0,1189,52,86
39029,168.0,1189,86,52
39030,118.0,896,52,94
39031,145.0,896,94,52
39032,154.0,1066,52,56
39033,126.0,1066,56,52
39034,95.0,639,25,96
39035,75.0,639,96,25
39036,122.0,851,52,53
39037,118.0,851,53,52
39038,106.0,872,25,54
39039,138.0,872,54,25
39040,141.0,1085,55,30
39041,177.0,1085,30,55
39042,90.0,770,25,91
39043,117.0,770,91,25
39044,53.0,349,25,1
39045,50.0,349,1,25
39046,64.0,495,25,62
39047,46.0,308,62,50
39048,116.0,771,50,25
39049,98.0,616,52,11
39050,77.0,616,11,52
39051,167.0,1546,25,52
39052,114.0,977,25,44
39053,143.0,977,44,25
39054,55.0,345,47,77
39055,48.0,345,77,47
39056,88.0,680,25,59
39057,99.0,680,59,25
39058,138.0,967,25,84
39059,119.0,967,84,25
39060,78.0,628,47,25
39061,132.0,991,25,68
39062,129.0,991,68,25
39063,111.0,888,25,65
39064,125.0,888,65,25
39065,74.0,589,25,27
39066,85.0,589,27,25
39067,124.0,895,52,19
39068,119.0,895,19,52
39069,198.0,1546,25,52
39070,65.0,397,47,88
39071,57.0,397,88,47
39072,139.0,993,69,78
39073,126.0,993,78,69
39074,132.0,920,69,93
39075,125.0,920,93,69
39076,120.0,819,25,64
39077,95.0,819,64,25
39078,233.0,1546,52,25
39079,93.0,628,25,47
39080,116.0,861,52,69
39081,125.0,861,69,52
39082,158.0,1476,25,24
39083,220.0,1476,24,25
39084,92.0,602,25,70
39085,74.0,602,70,25
39086,104.0,757,52,23
39087,103.0,757,23,52
39088,131.0,1050,52,5
39089,159.0,1050,5,52
39090,106.0,775,25,4
39091,109.0,775,4,25
39092,65.0,391,25,87
39093,55.0,391,87,25
39094,93.0,794,25,80
39095,118.0,794,80,25
39096,85.0,551,52,60
39097,76.0,551,60,52
39098,65.0,472,25,63
39099,72.0,472,63,25
39100,71.0,533,25,51
39101,79.0,533,51,25
39102,134.0,1005,65,52
39103,31.0,104,52,90
39104,145.0,1050,90,65
39105,85.0,641,25,26
39106,91.0,641,26,25
39107,129.0,862,25,48
39108,101.0,862,48,25
39109,142.0,1024,25,83
39110,125.0,1024,83,25
39111,124.0,853,25,79
39112,99.0,853,79,25
39113,127.0,853,25,79
39114,98.0,853,79,25
39115,131.0,1085,55,30
39116,163.0,1085,30,55
39117,266.0,1709,55,25
39118,67.0,472,25,63
39119,72.0,472,63,25
39120,94.0,775,25,4
39121,112.0,775,4,25
39122,118.0,844,25,32
39123,105.0,844,32,25
39124,64.0,391,25,87
39125,58.0,391,87,25
39126,140.0,1024,25,83
39127,128.0,1024,83,25
39128,95.0,602,25,70
39129,75.0,602,70,25
39130,184.0,1709,25,55
39131,75.0,404,52,3
39132,86.0,666,3,69
39133,119.0,977,25,44
39134,142.0,977,44,25
39135,101.0,862,25,42
39136,130.0,862,42,25
39137,125.0,862,25,48
39138,103.0,862,48,25
39139,91.0,770,25,91
39140,114.0,770,91,25
39141,79.0,641,25,26
39142,99.0,641,26,25
39143,89.0,628,25,47
39144,78.0,589,25,27
39145,89.0,589,27,25
39146,70.0,533,25,51
39147,83.0,533,51,25
39148,219.0,1558,69,25
39149,103.0,666,69,3
39150,59.0,404,3,52
39151,170.0,1476,25,24
39152,209.0,1476,24,25
39153,132.0,967,25,84
39154,121.0,967,84,25
39155,177.0,1558,25,69
39156,128.0,971,52,45
39157,142.0,971,45,52
39158,117.0,819,25,64
39159,98.0,819,64,25
39160,93.0,680,25,59
39161,95.0,680,59,25
39162,137.0,1189,52,86
39163,169.0,1189,86,52
39164,235.0,1546,52,25
39165,168.0,896,52,94
39166,131.0,896,94,52
39167,165.0,1546,25,52
39168,152.0,1066,52,56
39169,124.0,1066,56,52
39170,149.0,616,52,11
39171,78.0,616,11,52
39172,80.0,628,47,25
39173,171.0,1476,25,24
39174,204.0,1476,24,25
39175,167.0,1546,25,52
39176,240.0,1546,52,25
39177,201.0,1546,25,52
39178,245.0,1546,52,25
39180,177.0,1558,25,69
39181,208.0,1558,69,25
39182,164.0,1476,25,24
39183,198.0,1476,24,25
39184,96.0,794,25,80
39185,110.0,794,80,25
39186,115.0,819,25,64
39187,103.0,819,64,25
39188,155.0,993,69,78
39189,122.0,993,78,69
39190,107.0,862,25,42
39191,117.0,862,42,25
39192,79.0,589,25,27
39193,86.0,589,27,25
39194,83.0,641,25,26
39195,88.0,641,26,25
39196,211.0,1546,52,25
39197,84.0,602,25,70
39198,79.0,602,70,25
39199,66.0,397,47,88
39200,54.0,397,88,47
39201,64.0,391,25,87
39202,57.0,391,87,25
39203,220.0,1709,25,55
39204,251.0,1709,55,25
39205,139.0,920,69,93
39206,111.0,920,93,69
39207,84.0,628,47,25
39208,114.0,861,52,69
39209,122.0,861,69,52
39210,195.0,1546,25,52
39211,100.0,775,25,4
39212,110.0,775,4,25
39213,138.0,967,25,84
39214,113.0,967,84,25
39215,105.0,757,52,23
39216,117.0,895,52,19
39217,127.0,895,19,52
39218,132.0,1050,52,5
39219,163.0,1050,5,52
39220,28.0,104,52,90
39221,143.0,1050,90,65
39222,156.0,1024,25,83
39223,118.0,1024,83,25
39224,97.0,628,25,47
39225,137.0,1005,65,52
39226,117.0,853,25,79
39227,110.0,853,79,25
39228,151.0,991,25,68
39229,115.0,991,68,25
39230,119.0,862,25,48
39231,109.0,862,48,25
39232,94.0,770,25,91
39233,111.0,770,91,25
39234,112.0,977,25,44
39235,137.0,977,44,25
39236,104.0,862,25,42
39237,126.0,862,42,25
39238,122.0,1062,25,60
39239,33.0,187,60,72
39240,206.0,1179,72,25
39241,96.0,794,25,80
39242,119.0,794,80,25
39243,84.0,680,25,59
39244,95.0,680,59,25
39245,90.0,602,25,70
39246,80.0,602,70,25
39247,66.0,391,25,87
39248,55.0,391,87,25
39249,119.0,1050,52,5
39250,153.0,1050,5,52
39251,160.0,993,69,78
39252,126.0,993,78,69
39253,84.0,641,25,26
39254,99.0,641,26,25
39255,94.0,628,25,47
39256,109.0,888,25,65
39257,127.0,888,65,25
39258,181.0,1546,25,52
39259,131.0,1085,55,30
39260,162.0,1085,30,55
39261,134.0,967,25,84
39262,117.0,967,84,25
39263,72.0,533,25,51
39264,80.0,533,51,25
39265,98.0,616,52,11
39266,86.0,616,11,52
39267,79.0,628,47,25
39268,218.0,1546,52,25
39269,116.0,862,25,48
39270,114.0,862,48,25
39271,174.0,1476,25,24
39272,204.0,1476,24,25
39273,159.0,920,69,93
39274,109.0,920,93,69
39275,158.0,1024,25,83
39276,118.0,1024,83,25
39277,117.0,971,52,45
39278,155.0,971,45,52
39279,108.0,896,52,94
39280,153.0,896,94,52
39281,114.0,819,25,64
39282,107.0,819,64,25
39283,112.0,757,52,23
39284,105.0,757,23,52
39285,143.0,1189,52,86
39286,162.0,1189,86,52
39287,89.0,775,25,4
39288,115.0,775,4,25
39289,121.0,853,25,79
39290,111.0,853,79,25
39291,62.0,472,25,63
39292,72.0,472,63,25
39293,154.0,991,25,68
39294,109.0,991,68,25
39295,165.0,895,52,19
39296,129.0,895,19,52
39297,71.0,404,52,3
39298,84.0,666,3,69
39299,105.0,666,69,3
39300,60.0,404,3,52
39301,102.0,551,52,60
39302,75.0,551,60,52
39303,35.0,104,52,90
39304,145.0,1050,90,65
39305,133.0,1005,65,52
39306,145.0,1066,52,56
39307,135.0,1066,56,52
39308,65.0,397,47,88
39309,55.0,397,88,47
39312,48.0,349,25,1
39313,57.0,349,1,25
39314,176.0,1546,25,52
39315,54.0,345,47,77
39316,56.0,345,77,47
39317,136.0,1085,55,30
39318,163.0,1085,30,55
39319,117.0,977,25,44
39320,137.0,977,44,25
39321,83.0,639,25,96
39322,88.0,639,96,25
39323,99.0,770,25,91
39324,106.0,770,91,25
39325,107.0,851,52,53
39326,126.0,851,53,52
39327,109.0,896,52,94
39328,134.0,896,94,52
39329,146.0,1189,52,86
39330,155.0,1189,86,52
39331,95.0,616,52,11
39332,84.0,616,11,52
39333,63.0,495,25,62
39334,43.0,308,62,50
39335,116.0,771,50,25
39336,215.0,1546,52,25
39337,144.0,1066,52,56
39338,143.0,1066,56,52
39339,101.0,872,25,54
39340,125.0,872,54,25
39341,152.0,1024,25,83
39342,117.0,1024,83,25
39343,59.0,472,25,63
39344,75.0,472,63,25
39345,142.0,991,25,68
39346,119.0,991,68,25
39347,82.0,551,52,60
39348,69.0,551,60,52
39349,154.0,993,69,78
39350,122.0,993,78,69
39351,66.0,397,47,88
39352,60.0,397,88,47
39353,224.0,1546,52,25
39354,88.0,602,25,70
39355,77.0,602,70,25
39356,70.0,391,25,87
39357,53.0,391,87,25
39358,166.0,1546,25,52
39359,104.0,757,52,23
39360,101.0,757,23,52
39361,71.0,589,25,27
39362,90.0,589,27,25
39363,151.0,920,69,93
39364,110.0,920,93,69
39365,95.0,775,25,4
39366,111.0,775,4,25
39367,68.0,533,25,51
39368,99.0,533,51,25
39369,90.0,680,25,59
39370,100.0,680,59,25
39371,109.0,861,52,69
39372,133.0,861,69,52
39373,110.0,888,25,65
39374,130.0,888,65,25
39375,98.0,794,25,80
39376,115.0,794,80,25
39377,77.0,641,25,26
39378,102.0,641,26,25
39379,122.0,1050,52,5
39380,155.0,1050,5,52
39381,173.0,1476,25,24
39382,202.0,1476,24,25
39383,125.0,862,25,48
39384,106.0,862,48,25
39385,121.0,819,25,64
39386,102.0,819,64,25
39387,128.0,1005,65,52
39388,22.0,104,52,90
39389,146.0,1050,90,65
39390,113.0,895,52,19
39391,126.0,895,19,52
39392,76.0,628,47,25
39393,139.0,967,25,84
39394,116.0,967,84,25
39395,124.0,853,25,79
39396,101.0,853,79,25
39397,98.0,628,25,47
39398,123.0,971,52,45
39399,133.0,971,45,52
39400,116.0,862,25,48
39401,117.0,862,48,25
39402,118.0,977,25,44
39403,136.0,977,44,25
39404,109.0,862,25,42
39405,119.0,862,42,25
39406,92.0,680,25,59
39407,94.0,680,59,25
39408,114.0,844,25,32
39409,108.0,844,32,25
39410,174.0,1476,25,24
39411,195.0,1476,24,25
39412,208.0,1558,69,25
39413,76.0,589,25,27
39414,83.0,589,27,25
39415,70.0,533,25,51
39416,79.0,533,51,25
39417,136.0,1189,52,86
39418,158.0,1189,86,52
39419,110.0,819,25,64
39420,109.0,819,64,25
39421,176.0,1546,25,52
39422,64.0,404,52,3
39423,89.0,666,3,69
39424,86.0,602,25,70
39425,80.0,602,70,25
39426,193.0,1709,25,55
39427,95.0,666,69,3
39428,57.0,404,3,52
39429,101.0,616,52,11
39430,74.0,616,11,52
39431,117.0,853,25,79
39432,114.0,853,79,25
39433,63.0,472,25,63
39434,68.0,472,63,25
39435,98.0,775,25,4
39436,109.0,775,4,25
39437,119.0,896,52,94
39438,129.0,896,94,52
39439,160.0,1066,52,56
39440,128.0,1066,56,52
39441,63.0,391,25,87
39442,55.0,391,87,25
39443,86.0,628,25,47
39444,219.0,1546,52,25
39445,95.0,770,25,91
39446,109.0,770,91,25
39447,82.0,641,25,26
39448,93.0,641,26,25
39449,145.0,1085,55,30
39450,154.0,1085,30,55
39451,234.0,1709,55,25
39452,129.0,967,25,84
39453,120.0,967,84,25
39454,188.0,1558,25,69
39455,159.0,1024,25,83
39456,113.0,1024,83,25
39457,87.0,628,47,25
39458,178.0,1546,25,52
39459,166.0,1476,25,24
39460,207.0,1476,24,25
39461,216.0,1546,52,25
39462,175.0,1546,25,52
39463,210.0,1546,52,25
39464,185.0,1558,25,69
39465,197.0,1558,69,25
39466,183.0,1476,25,24
39467,192.0,1476,24,25
39468,104.0,861,52,69
39469,138.0,861,69,52
39470,198.0,1709,25,55
39471,135.0,991,25,68
39472,124.0,991,68,25
39473,95.0,775,25,4
39474,109.0,775,4,25
39475,93.0,628,25,47
39476,81.0,628,47,25
39477,138.0,967,25,84
39478,114.0,967,84,25
39479,77.0,641,25,26
39480,96.0,641,26,25
39481,118.0,819,25,64
39482,100.0,819,64,25
39483,62.0,397,47,88
39484,55.0,397,88,47
39485,249.0,1709,55,25
39486,121.0,862,25,48
39487,108.0,862,48,25
39488,105.0,862,25,42
39489,123.0,862,42,25
39490,74.0,589,25,27
39491,81.0,589,27,25
39492,155.0,993,69,78
39493,127.0,993,78,69
39494,170.0,1546,25,52
39495,98.0,794,25,80
39496,106.0,794,80,25
39497,119.0,1050,52,5
39498,165.0,1050,5,52
39499,104.0,757,52,23
39500,101.0,757,23,52
39501,211.0,1546,52,25
39502,145.0,1024,25,83
39503,123.0,1024,83,25
39504,106.0,895,52,19
39505,129.0,895,19,52
39506,117.0,853,25,79
39507,104.0,853,79,25
39508,27.0,104,52,90
39509,145.0,1050,90,65
39510,123.0,1005,65,52
39511,61.0,391,25,87
39512,52.0,391,87,25
39513,147.0,920,69,93
39514,117.0,920,93,69
39515,88.0,602,25,70
39516,78.0,602,70,25
39517,60.0,391,25,87
39518,55.0,391,87,25
39519,68.0,533,25,51
39520,76.0,533,51,25
39521,124.0,971,52,45
39522,133.0,971,45,52
39523,115.0,888,25,65
39524,127.0,888,65,25
39525,100.0,775,25,4
39526,103.0,775,4,25
39527,122.0,895,52,19
39528,110.0,895,19,52
39529,145.0,1024,25,83
39530,128.0,1024,83,25
39531,147.0,1085,55,30
39532,146.0,1085,30,55
39533,59.0,472,25,63
39534,69.0,472,63,25
39535,200.0,1546,52,25
39536,119.0,862,25,48
39537,112.0,862,48,25
39538,82.0,641,25,26
39539,91.0,641,26,25
39540,85.0,602,25,70
39541,78.0,602,70,25
39542,126.0,1062,25,60
39543,29.0,187,60,72
39544,163.0,1179,72,25
39545,139.0,967,25,84
39546,116.0,967,84,25
39547,114.0,853,25,79
39548,106.0,853,79,25
39549,64.0,404,52,3
39550,92.0,666,3,69
39551,87.0,666,69,3
39552,58.0,404,3,52
39553,141.0,993,69,78
39554,131.0,993,78,69
39555,93.0,616,52,11
39556,80.0,616,11,52
39557,138.0,1050,52,5
39558,137.0,1050,5,52
39559,141.0,991,25,68
39560,121.0,991,68,25
39561,116.0,977,25,44
39562,138.0,977,44,25
39563,92.0,770,25,91
39564,113.0,770,91,25
39565,110.0,862,25,42
39566,115.0,862,42,25
39567,167.0,1476,25,24
39568,201.0,1476,24,25
39569,111.0,896,52,94
39570,124.0,896,94,52
39571,83.0,551,52,60
39572,72.0,551,60,52
39573,88.0,680,25,59
39574,98.0,680,59,25
39575,79.0,628,47,25
39576,174.0,1546,25,52
39577,93.0,628,25,47
39578,115.0,1005,65,52
39579,27.0,104,52,90
39580,149.0,1050,90,65
39581,135.0,1189,52,86
39582,163.0,1189,86,52
39583,119.0,819,25,64
39584,105.0,819,64,25
39585,128.0,920,69,93
39586,118.0,920,93,69
39587,101.0,794,25,80
39588,115.0,794,80,25
39589,65.0,397,47,88
39590,58.0,397,88,47
39591,105.0,872,25,54
39592,120.0,872,54,25
39593,95.0,639,25,96
39594,83.0,639,96,25
39597,68.0,495,25,62
39598,46.0,308,62,50
39599,106.0,771,50,25
39600,94.0,770,25,91
39601,115.0,770,91,25
39602,147.0,1085,55,30
39603,150.0,1085,30,55
39604,118.0,977,25,44
39605,141.0,977,44,25
39606,53.0,349,25,1
39607,51.0,349,1,25
39608,63.0,345,47,77
39609,48.0,345,77,47
39610,93.0,616,52,11
39611,80.0,616,11,52
39612,125.0,896,52,94
39613,120.0,896,94,52
39614,113.0,851,52,53
39615,106.0,851,53,52
39616,132.0,1189,52,86
39617,169.0,1189,86,52
39618,81.0,641,25,26
39619,93.0,641,26,25
39620,121.0,861,52,69
39621,113.0,861,69,52
39622,78.0,551,52,60
39623,74.0,551,60,52
39624,71.0,589,25,27
39625,100.0,589,27,25
39626,147.0,1024,25,83
39627,123.0,1024,83,25
39628,106.0,888,25,65
39629,137.0,888,65,25
39630,135.0,757,52,23
39631,106.0,757,23,52
