project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	a260_a280_ratio	amount	analyte_quantity	analyte_type	analyte_type_id	analyte_volume	concentration	experimental_protocol_type	normal_tumor_genotype_snp_match	ribosomal_rna_28s_16s_ratio	rna_integrity_number	spectrophotometer_method	state	well_number
TCGA-UVM	7289bc25-2551-4c6d-b2fa-c7e13859b9b3	TCGA-VD-A8KJ	81194b66-eba6-4ad8-a745-6cabd69218f0	TCGA-VD-A8KJ-01A	acf99b0e-e83f-404f-b7fe-01f167473e4e	TCGA-VD-A8KJ-01A-11	22a63e48-89b0-4827-bc2b-1e2be151ef66	TCGA-VD-A8KJ-01A-11D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-UVM	7289bc25-2551-4c6d-b2fa-c7e13859b9b3	TCGA-VD-A8KJ	81194b66-eba6-4ad8-a745-6cabd69218f0	TCGA-VD-A8KJ-01A	acf99b0e-e83f-404f-b7fe-01f167473e4e	TCGA-VD-A8KJ-01A-11	5956f116-04db-4a02-9059-a730203e3099	TCGA-VD-A8KJ-01A-11R	1.91	'--	'--	RNA	R	'--	0.18	nRNA - Melanoma Protocol	Yes	1.74	8.3	UV Spec	released	'--
TCGA-UVM	7289bc25-2551-4c6d-b2fa-c7e13859b9b3	TCGA-VD-A8KJ	c913b49b-6e54-4dab-abfd-6be6b990c3c4	TCGA-VD-A8KJ-10B	373e539d-a104-4cc2-806a-82dc8f03bf75	TCGA-VD-A8KJ-10B-01	bbfd8f10-3393-469f-bbe6-deca32726cec	TCGA-VD-A8KJ-10B-01D	'--	'--	'--	DNA	D	'--	0.14	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-UVM	7289bc25-2551-4c6d-b2fa-c7e13859b9b3	TCGA-VD-A8KJ	f470bbbf-57cb-4d19-9338-9e25ecfc6b96	TCGA-VD-A8KJ-10A	163dece1-68ea-4bba-915e-53589ef0c785	TCGA-VD-A8KJ-10A-01	e3fba943-cb77-4fea-9e3b-75867926b788	TCGA-VD-A8KJ-10A-01D	'--	'--	'--	DNA	D	'--	0.14	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	78582fbc-dcc7-48ae-9f95-5271c9bc5b72	TCGA-AQ-A04L	52fe0c25-1377-460f-b062-6a1537d2714d	TCGA-AQ-A04L-10A	9285d115-a7e5-4979-8603-7cac1768b568	TCGA-AQ-A04L-10A-01	09acca82-1df4-413b-94da-989eaf18b7a5	TCGA-AQ-A04L-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	78582fbc-dcc7-48ae-9f95-5271c9bc5b72	TCGA-AQ-A04L	52fe0c25-1377-460f-b062-6a1537d2714d	TCGA-AQ-A04L-10A	9285d115-a7e5-4979-8603-7cac1768b568	TCGA-AQ-A04L-10A-01	32c9127a-91f4-4409-b637-d7ca1749dac2	TCGA-AQ-A04L-10A-01D	1.94	'--	'--	DNA	D	'--	0.01	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	78582fbc-dcc7-48ae-9f95-5271c9bc5b72	TCGA-AQ-A04L	7beb1726-423c-4b60-9967-133f203215f4	TCGA-AQ-A04L-01A	3899957c-47d6-4274-ab3c-c9e6de56437f	TCGA-AQ-A04L-01A-21-A615-42	ae4f089a-d66a-4e19-aaca-0bae4856c9e8	TCGA-AQ-A04L-01A-21-A615-42-X008-S09	'--	'--	'--	DNA	'--	'--	'--	'--	'--	'--	'--	'--	released	'--
TCGA-BRCA	78582fbc-dcc7-48ae-9f95-5271c9bc5b72	TCGA-AQ-A04L	da0ed50a-e7d6-4a78-8bb6-cfd80f6e2ff6	TCGA-AQ-A04L-01B	2fcab76c-7f8d-45a2-84dc-f5fd2bf0b32d	TCGA-AQ-A04L-01B-21	2291538f-5ee7-43d3-98c7-2a20b1c31b2f	TCGA-AQ-A04L-01B-21W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	78582fbc-dcc7-48ae-9f95-5271c9bc5b72	TCGA-AQ-A04L	da0ed50a-e7d6-4a78-8bb6-cfd80f6e2ff6	TCGA-AQ-A04L-01B	2fcab76c-7f8d-45a2-84dc-f5fd2bf0b32d	TCGA-AQ-A04L-01B-21	384aa613-4e0d-42b6-84d1-b9494d41d4e1	TCGA-AQ-A04L-01B-21D	1.95	'--	'--	DNA	D	'--	0.09	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	78582fbc-dcc7-48ae-9f95-5271c9bc5b72	TCGA-AQ-A04L	da0ed50a-e7d6-4a78-8bb6-cfd80f6e2ff6	TCGA-AQ-A04L-01B	2fcab76c-7f8d-45a2-84dc-f5fd2bf0b32d	TCGA-AQ-A04L-01B-21	55856865-c14d-4931-98e6-9faa2eefd81b	TCGA-AQ-A04L-01B-21R	1.83	'--	'--	RNA	R	'--	0.17	mirVana (Allprep DNA) RNA	Yes	1.6	8.7	UV Spec	released	'--
TCGA-CESC	7b356c12-b226-4e58-be7f-44e50e3eefbe	TCGA-EA-A410	7396043b-2ba2-474f-95a3-72da70f10e5a	TCGA-EA-A410-01A	d1fac28a-e231-49c3-b77d-42da89365c0d	TCGA-EA-A410-01A-11	125f0759-2dbc-4ff8-90e9-339520ea5131	TCGA-EA-A410-01A-11D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-CESC	7b356c12-b226-4e58-be7f-44e50e3eefbe	TCGA-EA-A410	7396043b-2ba2-474f-95a3-72da70f10e5a	TCGA-EA-A410-01A	d1fac28a-e231-49c3-b77d-42da89365c0d	TCGA-EA-A410-01A-11	4b862614-d939-453f-8616-8d4524d0f794	TCGA-EA-A410-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-CESC	7b356c12-b226-4e58-be7f-44e50e3eefbe	TCGA-EA-A410	7396043b-2ba2-474f-95a3-72da70f10e5a	TCGA-EA-A410-01A	d1fac28a-e231-49c3-b77d-42da89365c0d	TCGA-EA-A410-01A-11	8f6eae07-20a2-484e-8f06-0052f38263eb	TCGA-EA-A410-01A-11R	1.83	'--	'--	RNA	R	'--	0.15	mirVana (Allprep DNA) RNA	Yes	1.87	9.3	UV Spec	released	'--
TCGA-CESC	7b356c12-b226-4e58-be7f-44e50e3eefbe	TCGA-EA-A410	7522576d-1d75-43a3-9ca4-64d425c4e30d	TCGA-EA-A410-10A	cfa3aaf8-7bf5-4d79-b04b-994246156231	TCGA-EA-A410-10A-01	068b1a90-65f4-415f-a9cf-662fbc1a2cd2	TCGA-EA-A410-10A-01D	'--	'--	'--	DNA	D	'--	0.14	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-CESC	7b356c12-b226-4e58-be7f-44e50e3eefbe	TCGA-EA-A410	7522576d-1d75-43a3-9ca4-64d425c4e30d	TCGA-EA-A410-10A	cfa3aaf8-7bf5-4d79-b04b-994246156231	TCGA-EA-A410-10A-01	833610fd-50ab-4fba-9b11-a38c5618bc41	TCGA-EA-A410-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	48ff0420-0f19-4e9d-a75d-6c54949a461a	TCGA-B6-A401	4c932085-e46b-4544-a32c-c38b2bac837a	TCGA-B6-A401-01A	68ebcd25-93de-456e-896f-b62fef53a112	TCGA-B6-A401-01A-11	af88e43e-d096-4b26-bd7c-06d141eaad09	TCGA-B6-A401-01A-11R	1.77	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.31	8.1	UV Spec	released	'--
TCGA-BRCA	48ff0420-0f19-4e9d-a75d-6c54949a461a	TCGA-B6-A401	4c932085-e46b-4544-a32c-c38b2bac837a	TCGA-B6-A401-01A	68ebcd25-93de-456e-896f-b62fef53a112	TCGA-B6-A401-01A-11	bafc7461-735f-49fe-ae6f-c61f669fd799	TCGA-B6-A401-01A-11D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	48ff0420-0f19-4e9d-a75d-6c54949a461a	TCGA-B6-A401	4c932085-e46b-4544-a32c-c38b2bac837a	TCGA-B6-A401-01A	68ebcd25-93de-456e-896f-b62fef53a112	TCGA-B6-A401-01A-11	bc34842c-d424-409e-8fdc-e7e8827d4a3e	TCGA-B6-A401-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	48ff0420-0f19-4e9d-a75d-6c54949a461a	TCGA-B6-A401	fa361ded-411c-4bd4-8f35-81733be85752	TCGA-B6-A401-10A	752a5a27-3076-47df-9652-2c8306b03bdc	TCGA-B6-A401-10A-01	3fc047e2-2275-4ce6-bf96-7c88a80096f9	TCGA-B6-A401-10A-01D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	48ff0420-0f19-4e9d-a75d-6c54949a461a	TCGA-B6-A401	fa361ded-411c-4bd4-8f35-81733be85752	TCGA-B6-A401-10A	752a5a27-3076-47df-9652-2c8306b03bdc	TCGA-B6-A401-10A-01	9913ccfc-780a-4635-b494-d3647f1f5330	TCGA-B6-A401-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-UCS	8b7c42cd-fc2a-4023-843e-a411821f94ff	TCGA-N8-A4PN	8ece3663-7df7-43a2-9b16-8b2c4e90c632	TCGA-N8-A4PN-10A	3a1b9c39-7896-4ae8-a195-1229e99e6e4e	TCGA-N8-A4PN-10A-01	6627f1c3-18ac-4e1d-bbd7-06cfd1fa0481	TCGA-N8-A4PN-10A-01D	'--	'--	'--	DNA	D	'--	0.15	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-UCS	8b7c42cd-fc2a-4023-843e-a411821f94ff	TCGA-N8-A4PN	8ece3663-7df7-43a2-9b16-8b2c4e90c632	TCGA-N8-A4PN-10A	3a1b9c39-7896-4ae8-a195-1229e99e6e4e	TCGA-N8-A4PN-10A-01	6d85a633-268a-4226-8574-64b395b4e287	TCGA-N8-A4PN-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	'--	'--	released	'--
TCGA-UCS	8b7c42cd-fc2a-4023-843e-a411821f94ff	TCGA-N8-A4PN	fb57df69-928b-43ee-9ceb-b76386abc8c0	TCGA-N8-A4PN-01A	b2e5dc48-1edf-4a41-85ab-d0c41cd313ee	TCGA-N8-A4PN-01A-11	1c21a6db-2a1e-4f19-b71c-e76bb8c739ac	TCGA-N8-A4PN-01A-11D	'--	'--	'--	DNA	D	'--	0.14	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-UCS	8b7c42cd-fc2a-4023-843e-a411821f94ff	TCGA-N8-A4PN	fb57df69-928b-43ee-9ceb-b76386abc8c0	TCGA-N8-A4PN-01A	b2e5dc48-1edf-4a41-85ab-d0c41cd313ee	TCGA-N8-A4PN-01A-11	9ac0027b-97b3-4f40-adde-0be7ad616276	TCGA-N8-A4PN-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	'--	'--	released	'--
TCGA-UCS	8b7c42cd-fc2a-4023-843e-a411821f94ff	TCGA-N8-A4PN	fb57df69-928b-43ee-9ceb-b76386abc8c0	TCGA-N8-A4PN-01A	b2e5dc48-1edf-4a41-85ab-d0c41cd313ee	TCGA-N8-A4PN-01A-11	d5123b0f-ae66-41db-bd24-34ff655c0ac3	TCGA-N8-A4PN-01A-11R	1.87	'--	'--	RNA	R	'--	0.15	'--	'--	'--	'--	UV Spec	released	'--
TCGA-UVM	15d19ccc-52b8-41f6-b1c1-2cc55691aed5	TCGA-V4-A9EY	3d45925c-cb21-458a-975e-5c917757141b	TCGA-V4-A9EY-10A	0a29bb9c-e8be-48ff-9aff-bab5407273f8	TCGA-V4-A9EY-10A-01	bb4b1048-9f19-417b-a149-125687abdf19	TCGA-V4-A9EY-10A-01D	'--	'--	'--	DNA	D	'--	0.17	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	'--
TCGA-UVM	15d19ccc-52b8-41f6-b1c1-2cc55691aed5	TCGA-V4-A9EY	e8c4defb-7781-4b3d-b209-7d444a1a1bb5	TCGA-V4-A9EY-01A	7f5f7af6-b69b-431d-9462-868f31a68a4f	TCGA-V4-A9EY-01A-11	141a2ee4-bd62-4f2a-8c02-18f58058b538	TCGA-V4-A9EY-01A-11R	1.82	'--	'--	RNA	R	'--	0.17	nRNA - Melanoma Protocol	Yes	1.33	8.2	UV Spec	released	'--
TCGA-UVM	15d19ccc-52b8-41f6-b1c1-2cc55691aed5	TCGA-V4-A9EY	e8c4defb-7781-4b3d-b209-7d444a1a1bb5	TCGA-V4-A9EY-01A	7f5f7af6-b69b-431d-9462-868f31a68a4f	TCGA-V4-A9EY-01A-11	e376833b-e8a0-4e5c-a6d3-9a88784ea2a2	TCGA-V4-A9EY-01A-11D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	d4a1ecdc-399c-4f82-aa7a-68a0c82ded3f	TCGA-E9-A243	4f7d381a-f3fd-4b0f-9f39-776b117c373b	TCGA-E9-A243-10A	aa7f0af9-4bba-4ba0-b090-4c7dc246b0c7	TCGA-E9-A243-10A-01	925cce5f-7055-45d7-a299-f6873afa5f0e	TCGA-E9-A243-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	d4a1ecdc-399c-4f82-aa7a-68a0c82ded3f	TCGA-E9-A243	4f7d381a-f3fd-4b0f-9f39-776b117c373b	TCGA-E9-A243-10A	aa7f0af9-4bba-4ba0-b090-4c7dc246b0c7	TCGA-E9-A243-10A-01	da93b776-7452-43a9-b180-4a441af84b0e	TCGA-E9-A243-10A-01D	2.3	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	d4a1ecdc-399c-4f82-aa7a-68a0c82ded3f	TCGA-E9-A243	ae72a901-e7b7-41cf-8eeb-2a7fb51e14f0	TCGA-E9-A243-01A	00ebb120-00b3-4e76-bf8d-0c944f35c6df	TCGA-E9-A243-01A-21	25d5cc02-bd5e-414d-9fb0-980a493da68b	TCGA-E9-A243-01A-21R	1.8	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.8	8.7	UV Spec	released	'--
TCGA-BRCA	d4a1ecdc-399c-4f82-aa7a-68a0c82ded3f	TCGA-E9-A243	ae72a901-e7b7-41cf-8eeb-2a7fb51e14f0	TCGA-E9-A243-01A	00ebb120-00b3-4e76-bf8d-0c944f35c6df	TCGA-E9-A243-01A-21	9f517c5d-69d0-4bb4-b459-581cec78df29	TCGA-E9-A243-01A-21D	1.89	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	d4a1ecdc-399c-4f82-aa7a-68a0c82ded3f	TCGA-E9-A243	ae72a901-e7b7-41cf-8eeb-2a7fb51e14f0	TCGA-E9-A243-01A	00ebb120-00b3-4e76-bf8d-0c944f35c6df	TCGA-E9-A243-01A-21	a0878ca4-aeaf-43c9-851b-4ad3be6feeae	TCGA-E9-A243-01A-21W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-CESC	a04cb81e-53bd-4686-9626-52ee87e3e261	TCGA-EK-A2IR	16e25b8d-589d-4234-a4c7-1fc662ac3f4b	TCGA-EK-A2IR-10A	86377210-aa7c-4788-ae26-99fc26545f3c	TCGA-EK-A2IR-10A-01	9774ca08-e4b4-40c0-9a43-35e20fbfd749	TCGA-EK-A2IR-10A-01D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-CESC	a04cb81e-53bd-4686-9626-52ee87e3e261	TCGA-EK-A2IR	16e25b8d-589d-4234-a4c7-1fc662ac3f4b	TCGA-EK-A2IR-10A	86377210-aa7c-4788-ae26-99fc26545f3c	TCGA-EK-A2IR-10A-01	f590c9b8-81b2-442f-9d2f-cb8d6ddf275d	TCGA-EK-A2IR-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-CESC	a04cb81e-53bd-4686-9626-52ee87e3e261	TCGA-EK-A2IR	d4e7991a-90ec-4248-8c62-28e816edad48	TCGA-EK-A2IR-01A	42c07afb-0c6f-4d57-aa6e-90fd216239c7	TCGA-EK-A2IR-01A-11	05ebf774-a13c-4683-87f2-9a219264a442	TCGA-EK-A2IR-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-CESC	a04cb81e-53bd-4686-9626-52ee87e3e261	TCGA-EK-A2IR	d4e7991a-90ec-4248-8c62-28e816edad48	TCGA-EK-A2IR-01A	42c07afb-0c6f-4d57-aa6e-90fd216239c7	TCGA-EK-A2IR-01A-11	7e85fcc3-f290-42f6-9d61-c7281a07de11	TCGA-EK-A2IR-01A-11R	1.78	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.4	7.0	UV Spec	released	'--
TCGA-CESC	a04cb81e-53bd-4686-9626-52ee87e3e261	TCGA-EK-A2IR	d4e7991a-90ec-4248-8c62-28e816edad48	TCGA-EK-A2IR-01A	42c07afb-0c6f-4d57-aa6e-90fd216239c7	TCGA-EK-A2IR-01A-11	b7c7fecb-7ffd-41e9-8c8b-c5c15c7eb861	TCGA-EK-A2IR-01A-11D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	0bc5744c-5fa3-45bb-87d0-70a02068b392	TCGA-BH-A0DG	3f104cf7-8de8-4e77-8baa-bad1bbb493ac	TCGA-BH-A0DG-01A	98f58888-b538-4681-924d-7a32cabf0d5b	TCGA-BH-A0DG-01A-21	2ee9f7e2-e9b5-45aa-b84b-890db69337f9	TCGA-BH-A0DG-01A-21D	1.86	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	0bc5744c-5fa3-45bb-87d0-70a02068b392	TCGA-BH-A0DG	3f104cf7-8de8-4e77-8baa-bad1bbb493ac	TCGA-BH-A0DG-01A	98f58888-b538-4681-924d-7a32cabf0d5b	TCGA-BH-A0DG-01A-21	78979bf7-902d-4fa2-9191-6a1a090d4363	TCGA-BH-A0DG-01A-21R	1.75	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.7	9.2	UV Spec	released	'--
TCGA-BRCA	0bc5744c-5fa3-45bb-87d0-70a02068b392	TCGA-BH-A0DG	3f104cf7-8de8-4e77-8baa-bad1bbb493ac	TCGA-BH-A0DG-01A	98f58888-b538-4681-924d-7a32cabf0d5b	TCGA-BH-A0DG-01A-21	a18414e7-bff4-4390-9c89-e77c4e958a14	TCGA-BH-A0DG-01A-21W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	0bc5744c-5fa3-45bb-87d0-70a02068b392	TCGA-BH-A0DG	9a25efe2-595c-4465-8461-32b96eb4cb80	TCGA-BH-A0DG-10A	588dd902-fba7-43a8-b678-1ce3da6e75b8	TCGA-BH-A0DG-10A-01	b146451a-8641-4e0b-8213-eec0f5679e00	TCGA-BH-A0DG-10A-01D	2.11	'--	'--	DNA	D	'--	0.12	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	0bc5744c-5fa3-45bb-87d0-70a02068b392	TCGA-BH-A0DG	a3d00f8e-39c2-4e35-bc2f-df9184b35670	TCGA-BH-A0DG-11A	8e3b6dfb-8e0e-40c3-9a85-d4fdb7495df2	TCGA-BH-A0DG-11A-43	2dc6fe19-8610-4930-85b2-42e43f7059ce	TCGA-BH-A0DG-11A-43W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	0bc5744c-5fa3-45bb-87d0-70a02068b392	TCGA-BH-A0DG	a3d00f8e-39c2-4e35-bc2f-df9184b35670	TCGA-BH-A0DG-11A	8e3b6dfb-8e0e-40c3-9a85-d4fdb7495df2	TCGA-BH-A0DG-11A-43	5f23e45a-94d9-41cd-8331-84f152398e1f	TCGA-BH-A0DG-11A-43D	2.08	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	0bc5744c-5fa3-45bb-87d0-70a02068b392	TCGA-BH-A0DG	a3d00f8e-39c2-4e35-bc2f-df9184b35670	TCGA-BH-A0DG-11A	8e3b6dfb-8e0e-40c3-9a85-d4fdb7495df2	TCGA-BH-A0DG-11A-43	b82e7ef1-b12a-4aee-b78f-2d2468e7c5d7	TCGA-BH-A0DG-11A-43R	1.86	'--	'--	RNA	R	'--	0.15	mirVana (Allprep DNA) RNA	Yes	1.7	8.0	UV Spec	released	'--
TCGA-BRCA	d6f911b5-e895-43f8-8f86-0ac2f1bc6fae	TCGA-BH-A0BJ	30d6576e-81d7-4f30-8133-36727808cba8	TCGA-BH-A0BJ-10A	cbf0bbb3-163f-4907-b690-2817a6baaa97	TCGA-BH-A0BJ-10A-01	1e430058-3c43-4169-a24b-ac98a8b9798a	TCGA-BH-A0BJ-10A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	Repli-G X	Yes	'--	'--	'--	released	'--
TCGA-BRCA	d6f911b5-e895-43f8-8f86-0ac2f1bc6fae	TCGA-BH-A0BJ	30d6576e-81d7-4f30-8133-36727808cba8	TCGA-BH-A0BJ-10A	cbf0bbb3-163f-4907-b690-2817a6baaa97	TCGA-BH-A0BJ-10A-01	ace9b49d-f871-4957-af72-8a52d4576cee	TCGA-BH-A0BJ-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	d6f911b5-e895-43f8-8f86-0ac2f1bc6fae	TCGA-BH-A0BJ	30d6576e-81d7-4f30-8133-36727808cba8	TCGA-BH-A0BJ-10A	cbf0bbb3-163f-4907-b690-2817a6baaa97	TCGA-BH-A0BJ-10A-01	fa0a35ec-52b4-4122-bd68-db5e54b4a9ca	TCGA-BH-A0BJ-10A-01D	1.9	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	d6f911b5-e895-43f8-8f86-0ac2f1bc6fae	TCGA-BH-A0BJ	c585bd29-35d3-4b6e-8142-f16479f89ab9	TCGA-BH-A0BJ-11A	45e95dfa-33d1-4f2a-b8b4-79600861b39e	TCGA-BH-A0BJ-11A-23	488e627c-d78b-4782-97b2-9ee352786fa2	TCGA-BH-A0BJ-11A-23D	1.83	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	d6f911b5-e895-43f8-8f86-0ac2f1bc6fae	TCGA-BH-A0BJ	c585bd29-35d3-4b6e-8142-f16479f89ab9	TCGA-BH-A0BJ-11A	45e95dfa-33d1-4f2a-b8b4-79600861b39e	TCGA-BH-A0BJ-11A-23	6dc50f7a-4fb0-40a9-b66d-4d4321a7da11	TCGA-BH-A0BJ-11A-23W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	d6f911b5-e895-43f8-8f86-0ac2f1bc6fae	TCGA-BH-A0BJ	c585bd29-35d3-4b6e-8142-f16479f89ab9	TCGA-BH-A0BJ-11A	45e95dfa-33d1-4f2a-b8b4-79600861b39e	TCGA-BH-A0BJ-11A-23	dcf99906-7b2d-4514-b99f-e5caed1ef5ad	TCGA-BH-A0BJ-11A-23R	1.85	'--	'--	RNA	R	'--	0.15	mirVana (Allprep DNA) RNA	Yes	1.5	8.6	UV Spec	released	'--
TCGA-BRCA	d6f911b5-e895-43f8-8f86-0ac2f1bc6fae	TCGA-BH-A0BJ	c585bd29-35d3-4b6e-8142-f16479f89ab9	TCGA-BH-A0BJ-11A	45e95dfa-33d1-4f2a-b8b4-79600861b39e	TCGA-BH-A0BJ-11A-23	f6f1fc2e-e506-47d1-9f8d-469c78f3cb55	TCGA-BH-A0BJ-11A-23X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	Repli-G X	Yes	'--	'--	'--	released	'--
TCGA-BRCA	d6f911b5-e895-43f8-8f86-0ac2f1bc6fae	TCGA-BH-A0BJ	d1991ebd-1cd1-4c2d-ac99-2a6ecd3f90f1	TCGA-BH-A0BJ-01A	d8ffc712-0193-4ea3-b88a-4c003f551cb5	TCGA-BH-A0BJ-01A-11	1dbd7731-f427-4218-a64b-4e458016c109	TCGA-BH-A0BJ-01A-11D	1.88	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	d6f911b5-e895-43f8-8f86-0ac2f1bc6fae	TCGA-BH-A0BJ	d1991ebd-1cd1-4c2d-ac99-2a6ecd3f90f1	TCGA-BH-A0BJ-01A	d8ffc712-0193-4ea3-b88a-4c003f551cb5	TCGA-BH-A0BJ-01A-11	5dc0acd8-b407-4c84-b0bf-0a45009c3533	TCGA-BH-A0BJ-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	d6f911b5-e895-43f8-8f86-0ac2f1bc6fae	TCGA-BH-A0BJ	d1991ebd-1cd1-4c2d-ac99-2a6ecd3f90f1	TCGA-BH-A0BJ-01A	d8ffc712-0193-4ea3-b88a-4c003f551cb5	TCGA-BH-A0BJ-01A-11	5f00158c-db1d-4c0d-a252-5c4b7f383b7b	TCGA-BH-A0BJ-01A-11X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	Repli-G X	Yes	'--	'--	'--	released	'--
TCGA-BRCA	d6f911b5-e895-43f8-8f86-0ac2f1bc6fae	TCGA-BH-A0BJ	d1991ebd-1cd1-4c2d-ac99-2a6ecd3f90f1	TCGA-BH-A0BJ-01A	d8ffc712-0193-4ea3-b88a-4c003f551cb5	TCGA-BH-A0BJ-01A-11	f9a1a32f-4822-4a68-9139-b86e9a5788e4	TCGA-BH-A0BJ-01A-11R	1.77	'--	'--	RNA	R	'--	0.13	mirVana (Allprep DNA) RNA	Yes	1.7	9.1	UV Spec	released	'--
TCGA-UVM	339490ef-6cf5-4d05-81b1-5e339e95f678	TCGA-WC-A888	52964930-7acb-4ccb-8083-d4a5b7351130	TCGA-WC-A888-10A	0acbe95e-424a-41b8-baf9-b4324aa1920f	TCGA-WC-A888-10A-01	85c20204-17b7-4076-8a14-528d075e6367	TCGA-WC-A888-10A-01D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
